word,score,globalContribution,positionalContribution
cusso,3.12176733836358,1.9474028094821318,1.1743645288814482
nrtta,3.1217550632313014,2.070095596737591,1.05165946649371
hadal,3.1217132189261774,1.8939733009714055,1.2277399179547719
igapo,3.121668741965025,2.3535948477619595,0.7680738942030656
pitta,3.1215976260472242,1.9706704978130283,1.150927128234196
assot,3.121534241267632,2.0735951384703917,1.0479391027972402
coops,3.121524415360253,1.8951648986505325,1.2263595167097205
pulpy,3.1213959407650047,1.8315545789028977,1.289841361862107
gadgy,3.1213868757611722,1.7798380857813993,1.3415487899797731
bolls,3.1212304559928428,1.9003658187672317,1.2208646372256111
emure,3.1211309022844658,1.8900157674420799,1.2311151348423857
nided,3.1209827082963617,1.9460026637286498,1.1749800445677117
rests,3.120902378850481,2.0730983009593444,1.0478040778911362
noxes,3.1207805661758283,2.131336960246219,0.9894436059296093
tippy,3.1207180671303885,1.8865514510559656,1.2341666160744227
smeek,3.1206253685772722,1.712933159218947,1.4076922093583253
slugs,3.1205863685363298,1.8669337808933693,1.2536525876429607
abeat,3.120430300559255,1.9227567057340056,1.1976735948252495
birrs,3.120292111894392,1.9127068553055682,1.2075852565888239
tacts,3.1202646475111075,2.0139835535061272,1.10628109400498
garri,3.120206203007729,1.9562620832295834,1.1639441197781455
velds,3.1201609963879684,2.2169090286482778,0.9032519677396906
obole,3.12010049651719,1.9082797792989918,1.211820717218198
yuked,3.120077822254069,2.1539058038824637,0.9661720183716054
otaku,3.1199787598376485,2.334061261611452,0.7859174982261965
pupal,3.119978400717724,1.9156736256599602,1.2043047750577638
sodom,3.1198119671002917,1.8303168019372524,1.289495165163039
squee,3.1197803413872998,1.5664274688514666,1.5533528725358332
abray,3.1192872016266575,1.8650551286283292,1.254232072998328
verba,3.1192641785518025,2.1908897356759938,0.9283744428758087
gazon,3.119157193216047,2.0137920719725657,1.1053651212434816
bilby,3.1191057749765676,1.833037777066396,1.286067997910172
azons,3.1190845253688653,2.140402325084789,0.9786822002840765
indew,3.11884909338847,2.2457501476925077,0.8730989456959621
nonas,3.118842716764126,2.0489712360385286,1.0698714807255978
wheel,3.118526627859892,1.7579028151097935,1.3606238127500985
chess,3.11845802794845,1.9111421879097463,1.2073158400387036
iring,3.1183372956164246,1.9193281021716324,1.1990091934447922
hacks,3.1183306413842784,2.2311720854010377,0.8871585559832408
gooby,3.118209453601544,1.7050104361909555,1.4131990174105886
durra,3.1181231180984224,1.9451110023257527,1.1730121157726698
unked,3.1180459883273173,2.2010908695815754,0.9169551187457416
pizes,3.118000071104367,2.0404803886491782,1.0775196824551887
naeve,3.117897207840758,1.7934622718940643,1.324434935946694
dayal,3.117655227513115,1.9119970402845925,1.2056581872285226
washi,3.117627479695134,2.279378301362336,0.8382491783327983
cacti,3.117586481212008,2.0193614707942618,1.0982250104177465
infra,3.1172947486263567,2.3783275272180258,0.7389672214083312
poovy,3.1172030348233157,1.628157130865489,1.4890459039578265
kytes,3.1171643451238737,2.294901760668275,0.822262584455599
easts,3.117161406863353,2.071999568086265,1.045161838777088
meers,3.117116175204659,1.936570883640092,1.1805452915645671
befog,3.1170494055249742,2.0875873780459906,1.0294620274789839
zeros,3.1170008808823892,2.1654263808636003,0.9515745000187891
tatou,3.1169583318676226,2.02704002227238,1.0899183095952425
yolks,3.1165960084827273,2.29343349238548,0.823162516097247
nooky,3.1164937809687228,1.7632358164173796,1.353257964551343
quank,3.116447954346571,1.8704460039687856,1.2460019503777855
avast,3.1164033604562698,1.810172213794167,1.3062311466621028
quaky,3.116005686609965,1.823260938269674,1.2927447483402907
potts,3.1159835544220247,1.9538794927568013,1.1621040616652234
minxy,3.115941850508828,1.9281800807522615,1.1877617697565666
omega,3.1159169691798168,2.3270090407738344,0.7889079284059821
deids,3.115856345835069,1.9620140261026218,1.153842319732447
decks,3.1157363803071174,2.213555294105182,0.9021810862019354
reges,3.1155761370976287,1.9378755077892302,1.1777006293083985
cuddy,3.1155724249216084,1.7888685499632537,1.3267038749583548
syens,3.115532327810372,1.9632566188973395,1.1522757089130327
agrum,3.1154858557059697,2.2850517846852343,0.8304340710207356
skell,3.1153728422908094,1.8463967378712782,1.2689761044195311
kyles,3.115367550246394,2.291837922001353,0.8235296282450407
mochi,3.115339806284444,2.2988384105238047,0.8165013957606393
serks,3.1152895809079393,1.862869388037367,1.252420192870572
emule,3.1151970194434706,1.8735431172759913,1.2416539021674793
boxla,3.1151914548281323,2.01666281981112,1.0985286350170123
dolls,3.115119808558668,1.9637803805895837,1.1513394279690843
molvi,3.115097832795378,2.1817959395890854,0.9333018932062924
oncus,3.1149959621219283,2.440029059311318,0.67496690281061
baozi,3.1148373316088427,2.0125487423946358,1.102288589214207
plaps,3.1148090874090304,1.9622287418579725,1.152580345551058
gungy,3.1147273784214713,1.782177289055344,1.3325500893661273
caffe,3.114636234473543,1.816113915027029,1.2985223194465143
etats,3.1146208152934554,2.071999568086265,1.04262124720719
digit,3.114540549131524,1.8361023525165294,1.2784381966149947
meech,3.1140078195747485,1.783227310648385,1.3307805089263633
overs,3.113859839295423,2.328719510260161,0.7851403290352618
pirai,3.113857479959559,1.9840793093121958,1.1297781706473633
cists,3.1136984659951947,1.9984388521102825,1.1152596138849125
alaps,3.1136905361361524,1.9622287418579725,1.1514617942781797
vigas,3.1136590889547024,2.188964950115346,0.9246941388393566
nertz,3.1135010788279125,2.1485180276316322,0.9649830511962805
kydst,3.1134841855844035,2.201159499606607,0.9123246859777969
paaho,3.113421342245285,1.8849694039966187,1.2284519382486665
hydro,3.1131621158392715,2.3444740474994767,0.7686880683397945
rucks,3.1130929231455746,2.2669358694623756,0.8461570536831992
mirid,3.1129824152087933,1.8482065398665584,1.2647758753422347
toxic,3.1129651132750658,2.103322765386079,1.009642347888987
apnea,3.112877475139761,1.9485826386247909,1.1642948365149701
bumph,3.112764056903182,2.039462010788279,1.073302046114903
smaak,3.1126997906703613,1.725941817371166,1.3867579732991953
limbo,3.112638046701666,2.286466470997164,0.8261715757045021
faxes,3.112605220139016,1.9615903514353157,1.1510148687037005
rayah,3.1124327710156994,1.933077823594318,1.1793549474213811
lassi,3.1124317271001716,2.066399686175718,1.0460320409244535
culls,3.1124285261355698,1.9434419799572145,1.1689865461783553
drama,3.1124104883412285,1.863751241262403,1.2486592470788256
pheme,3.112400448746672,1.7345363376671519,1.37786411107952
wryer,3.1123458771883232,1.7923992045890693,1.3199466725992541
ahigh,3.112286107867914,1.8530205642862545,1.2592655435816593
ticca,3.112075301957362,2.0193614707942613,1.0927138311631008
floss,3.112001033821185,1.8524376221665237,1.2595634116546615
kohas,3.111983710243563,2.2907836703653026,0.8212000398782602
defer,3.111971851388563,1.781486401418578,1.3304854499699847
mozes,3.1118787109679547,2.0154901520451802,1.0963885589227742
recep,3.111741716408524,1.9155906798234643,1.1961510365850596
seths,3.111721662846582,1.9698567820160156,1.1418648808305663
gybes,3.1117065492909286,2.2120524780099875,0.8996540712809412
yandy,3.1116881683021207,1.8904369765196505,1.2212511917824702
boabs,3.111573977366293,1.915739736060241,1.195834241306052
hided,3.1114624882997433,1.880793858716351,1.2306686295833922
anura,3.111397954723949,2.014927940481688,1.0964700142422608
onsen,3.1113940812433425,2.0359625778863095,1.0754315033570327
grogs,3.1113842228017656,1.9394710781733564,1.1719131446284095
sakia,3.1113689545236785,1.859234611920662,1.2521343426030167
hoxes,3.1112603461792103,2.0661281552339203,1.0451321909452902
hashy,3.111202233587692,1.9110564720372598,1.200145761550432
avant,3.1111820269328163,1.794160851420195,1.317021175512621
yowls,3.1109827837409596,2.2861597370102658,0.824823046730694
defog,3.110938758090799,2.151001939868342,0.9599368182224569
whoot,3.110762225787855,1.7625622241608414,1.3482000016270135
broom,3.11067634123202,1.788923591671959,1.321752749560061
tabby,3.1105603922409584,1.8516463171291622,1.2589140751117962
schif,3.1101546460399954,2.2200726979163123,0.890081948123683
pells,3.1101146883081867,1.9492200837057534,1.1608946046024333
baggy,3.1100733603368123,1.7164235239590475,1.3936498363777647
snigs,3.1098211045985495,1.8973067506145738,1.2125143539839758
kitab,3.1098172516772644,2.2272419018294523,0.8825753498478122
flood,3.10961136183458,1.766609321636616,1.3430020401979639
gambo,3.109455382229968,2.169852217889815,0.939603164340153
njirl,3.1094158484236485,2.126386211038355,0.9830296373852936
tanga,3.1093748552380935,1.9214639920683096,1.1879108631697841
yokul,3.109334071338418,2.2468783761874684,0.8624556951509493
mikos,3.1089593420047326,2.2285442590943667,0.8804150829103661
etude,3.1088999985597696,1.9186935326743664,1.1902064658854032
chiti,3.1088550712015626,1.9172186847240118,1.1916363864775508
thigh,3.1088032443453026,1.8407104856601666,1.268092758685136
nants,3.108764973604938,2.048074245180533,1.0606907284244051
marri,3.1087417587672297,1.954957459080445,1.1537842996867846
jolts,3.1086972515087132,2.133120375540912,0.9755768759678013
kusti,3.108583858329503,2.3090070292997207,0.799576829029782
thumb,3.1085824861471036,2.146867577875781,0.9617149082713229
galas,3.108526577822986,1.93441151577536,1.1741150620476257
bever,3.1085188844725016,1.661329504788856,1.4471893796836457
resee,3.108515578535417,1.5558481486982947,1.5526674298371224
swats,3.108166580734868,1.8551954793152041,1.2529711014196638
phono,3.108129835205358,1.848035422938668,1.26009441226669
subby,3.1081198992856427,1.77555604218928,1.3325638570963625
qaids,3.1080365444127285,2.054178472163083,1.0538580722496456
ovels,3.107925956454428,2.3122468600940724,0.7956790963603554
nucha,3.1079068032549353,2.3702219796931403,0.7376848235617951
tiyin,3.107863826542486,1.9693331157116047,1.1385307108308815
tenet,3.1078124008227963,1.5264279748251552,1.5813844259976413
manas,3.1077545307557175,1.9115468278612804,1.1962077028944373
kylin,3.1076367054793037,2.2732905163837556,0.8343461890955484
pucka,3.1075168261011115,2.167044109559685,0.9404727165414262
topaz,3.1075103312965924,2.0662332004870407,1.0412771308095516
galls,3.1074942634360347,1.93441151577536,1.1730827476606747
leggy,3.10748334122794,1.8582064295500578,1.2492769116778821
stogs,3.1074497311042037,1.9260622666741891,1.1813874644300149
neski,3.107422849655578,2.3388522035976296,0.7685706460579486
loppy,3.1072647813027356,1.8876192260167965,1.219645555285939
javel,3.107112756857023,1.8899214900225356,1.2171912668344873
zooey,3.10710078294896,1.5715709890302996,1.53552979391866
hooky,3.1069735609721048,1.6980270114050813,1.4089465495670235
slums,3.1069623690055543,1.8656291567442311,1.241333212261323
rumba,3.1067807540867802,2.262419175445198,0.8443615786415821
hunks,3.106359414596671,2.1977850421934524,0.9085743724032186
mimeo,3.1063526738283778,1.9294369802870546,1.1769156935413232
cacky,3.1063135798441905,1.7405582125110661,1.3657553673331246
ovens,3.106311035460155,2.2906867963291306,0.8156242391310243
jotun,3.106254336084426,2.0650051955779585,1.0412491405064674
stims,3.1062316147237645,1.9206260288972987,1.1856055858264658
polos,3.1061674118150497,1.95081565408988,1.1553517577251697
fazes,3.105978991933573,1.9576470581216667,1.148331933811906
nebel,3.1059105977242547,1.882758886009133,1.2231517117151214
cooze,3.1058527044234543,1.5846653630550054,1.521187341368449
zowie,3.1058181178933495,1.9398928183553759,1.1659252995379736
sigri,3.1056254358738355,1.9353394645456043,1.1702859713282314
skeed,3.105547361504323,1.755019735950401,1.350527625553922
buded,3.105342947693525,1.760838130264216,1.344504817429309
jigot,3.105163602232646,2.0063393383258536,1.0988242639067927
joram,3.1051295372187333,2.0339882270717276,1.071141310147006
antra,3.1051038374877256,2.070095596737591,1.0350082407501344
elver,3.1049322611201955,1.8161210685320852,1.28881119258811
capiz,3.1048575009303727,2.0033869927530197,1.1014705081773528
scurs,3.1047612024173272,1.9599146301233035,1.144846572294024
lemed,3.1046769153938025,1.8342699329440955,1.270406982449707
apply,3.104584999023512,1.8990323137848888,1.2055526852386231
mompe,3.1044265901869346,1.825266035969309,1.2791605542176256
vegos,3.104422497900252,2.180087905590879,0.9243345923093733
dimps,3.104324551943167,2.2360297734830477,0.868294778460119
droog,3.1039873387198638,1.8536427776434488,1.250344561076415
hertz,3.103980858831295,2.083309222619334,1.020671636211961
daggy,3.1039627129026375,1.7798380857813993,1.324124627121238
heels,3.1039376993694763,1.9667929433490943,1.137144756020382
dbags,3.1039099580040634,2.2024292637053824,0.9014806942986809
tolyl,3.103704446564705,1.9950247931042988,1.1086796534604062
bibes,3.1036637486376173,1.8985994642802702,1.2050642843573471
aloha,3.1036195701648976,1.9893111324172,1.1143084377476977
picks,3.103575172462906,2.1980545243618526,0.9055206481010533
shogs,3.103543039842204,1.8362295592300277,1.2673134806121762
preux,3.1034791999275457,2.0145120000337395,1.0889671998938064
japes,3.1033966993719204,2.0394931553622926,1.0639035440096278
hakim,3.103045407612023,2.1587371794761885,0.9443082281358346
epode,3.1030230177441296,1.867352612700763,1.2356704050433667
rykes,3.102982764832521,2.308310572167442,0.7946721926650788
greve,3.1029677733449135,1.683962114028892,1.4190056593160214
burro,3.102961638202395,1.8702833527353087,1.2326782854670864
tabla,3.102925227589423,1.9203914465932153,1.1825337809962078
alway,3.1028891419416125,1.7889352125751994,1.3139539293664133
piing,3.1027319833096287,1.7985137235849626,1.304218259724666
jivey,3.102666195269185,1.805631659162638,1.297034536106547
pepla,3.1026059658142557,1.9701427023897327,1.1324632634245229
hella,3.1023628068027858,1.987715562033073,1.1146472447697127
tenne,3.1023372965732467,1.5264279748251552,1.5759093217480915
shims,3.1023249234617643,1.8307933214531373,1.2715316020086271
acais,3.102085240809972,2.0107489307363706,1.0913363100736015
pasts,3.1017487012045795,1.9652925805248938,1.1364561206796857
nanos,3.1016426167334386,2.0489712360385286,1.0526713806949097
bawds,3.1016244170899467,2.1201493885783047,0.9814750285116419
ships,3.1014564182333118,1.8599151716848876,1.2415412465484241
tondo,3.101427632667227,1.9508328568825328,1.1505947757846946
basis,3.1013898078605444,1.9116081224324888,1.1897816854280556
incog,3.1012643299791622,2.3653518396852418,0.7359124902939204
agger,3.1011986344668685,1.9587981264732093,1.1424005079936594
sleys,3.101095620775399,1.984816682662281,1.1162789381131182
oking,3.1010115167713335,2.213837520869533,0.8871739959018003
salal,3.100871254303893,1.552384156684425,1.5484870976194682
tapas,3.100833202097289,1.9652925805248938,1.135540621572395
shoji,3.1006693244039374,2.0431168839939153,1.057552440410022
abear,3.100633748095662,1.9361655172331729,1.1644682308624894
grego,3.100608027315615,1.9473850387051166,1.1532229886104983
cabby,3.100531122628137,1.7929317230228932,1.307599399605244
ensue,3.100516033266064,1.979897930772411,1.120618102493653
seppo,3.1004858052092,1.9531809132306708,1.1473048919785294
bubal,3.100485571374751,1.8652237903373123,1.2352617810374389
shaka,3.1004241128851335,1.772636527246257,1.3277875856388763
gnows,3.1003455714294046,2.2011858482061846,0.89915972322322
ambos,3.1002964823877464,2.2964624710020383,0.8038340113857081
axels,3.100285593825589,2.164310111779253,0.935975482046336
bizes,3.1001869953545427,1.9900305533265303,1.1101564420280126
sikes,3.10013067101295,1.8462259537684433,1.2539047172445068
tween,3.0998591048006845,1.8261754587890136,1.273683646011671
poggy,3.0997650140346638,1.7554602715136036,1.3443047425210604
nocks,3.099729439328924,2.284967802645244,0.8147616366836797
kinds,3.099473476326453,2.245109942535962,0.854363533790491
nalas,3.099337760584917,2.0450104065136117,1.0543273540713056
pupil,3.0992334179123526,1.900128924264116,1.199104493648237
maddy,3.099173717981574,1.778533461632261,1.3206402563493134
debug,3.0989060210579344,2.1428654893551515,0.9560405317027827
annul,3.0988329252281126,1.9984552903155999,1.1003776349125127
sculs,3.0988273195763325,1.943441979957215,1.1553853396191176
knags,3.098748455006843,2.219872691349491,0.8788757636573518
enurn,3.098390996552828,2.001919282329469,1.0964717142233587
nouns,3.098220079030366,1.9814935011565376,1.116726577873828
lumps,3.0982092533052374,2.2754737419177786,0.8227355113874589
botts,3.0981704786722,1.9034296574341534,1.194740821238047
nonis,3.0980977339587548,2.033426534642684,1.064671199316071
homme,3.0980505024212,1.8428388956126498,1.2552116068085502
waded,3.0980227846136303,1.7686685992591658,1.3293541853544646
twill,3.097992649201753,1.8451994793103297,1.2527931698914232
peeky,3.0978881012712023,1.6788585813776138,1.4190295198935887
karez,3.0978495994033377,1.975223095767606,1.122626503635732
mocks,3.0974538123264934,2.1730642877578545,0.9243895245686388
snogs,3.0974152214482134,1.901438364242326,1.195976857205887
bedad,3.0972569135689456,1.828315865146207,1.2689410484227386
incus,3.0972351131765934,2.435897445683566,0.6613376674930276
vespa,3.0970910782235848,2.219318219441584,0.8777728587820011
bdays,3.0970866098503205,2.2658430887445222,0.8312435211057984
arbah,3.0970832749457156,1.8470313893151422,1.2500518856305736
malas,3.0970621335824866,1.9331068916262217,1.1639552419562649
phubs,3.0969709026225454,2.1673768880496405,0.9295940145729048
aroba,3.0966413593225974,1.9377610876172995,1.1588802717052977
klett,3.096639040365875,1.8550092779291694,1.2416297624367052
mimed,3.0966385169318524,1.8340991488412601,1.2625393680905923
unlaw,3.096511953634865,2.2982027742794573,0.7983091793554078
vrouw,3.096464780009158,2.065360305291088,1.03110447471807
decad,3.096457995582676,1.9274566734500884,1.1690013221325877
pagan,3.0964279393377896,1.8140584249808074,1.2823695143569822
joyed,3.096411645909742,1.9778483660208204,1.1185632798889216
karzy,3.0963644161961197,1.9041127071627624,1.1922517090333575
malls,3.0960298191955355,1.9331068916262217,1.1629229275693138
heigh,3.0957740192144487,1.8400119061340356,1.255762113080413
yeuks,3.0957580771619493,2.239734104412372,0.8560239727495774
hulks,3.09566701742344,2.219345105958394,0.8763219114650461
bukos,3.095595208404327,2.1552832405173223,0.9403119678870044
kohls,3.0955774785636025,2.275409753072293,0.8201677254913093
nixed,3.0954083535743004,2.0413770460885594,1.054031307485741
snips,3.0953285998393207,1.925123976697186,1.170204623142135
refry,3.0952698738752096,1.8041182738754025,1.2911515999998073
yokeg,3.095176795036827,2.1691884984140475,0.9259882966227794
bloop,3.0949957197388995,1.8015727917376205,1.2934229280012788
tutee,3.0949249786444453,1.4958842210011154,1.5990407576433299
detox,3.094840909144139,2.0701325621481743,1.0247083469959648
larga,3.094829595463853,1.9564328673324185,1.1383967281314344
luxes,3.0945872774878818,2.096832376897262,0.9977549005906198
woopy,3.0945386339770256,1.6731803963865262,1.4213582375904996
odium,3.0943799338390745,2.297777215230534,0.7966027186085405
ngram,3.0943394248222695,2.315595538509274,0.7787438863129954
colog,3.094292940851873,1.8728963739588902,1.221396566892983
koala,3.094188120859366,1.868914926939384,1.2252731939199817
babul,3.0939967891854154,1.8652237903373123,1.228772998848103
glebe,3.0939004639683025,1.7721599952708822,1.3217404686974201
cluck,3.093567252680485,1.7418256070931282,1.351741645587357
rooms,3.0935119024157807,1.9381664540242185,1.155345448391562
goofy,3.0933736784625454,1.6570822395902474,1.436291438872298
spurs,3.0931392887213027,1.91122365714207,1.181915631579233
mixed,3.09313272657187,1.9294735312011695,1.1636591953707003
qilas,3.09301920078802,2.1455554740839604,0.9474637267040598
spook,3.0930174475265426,1.743650579834824,1.3493668676917188
stops,3.0929572263449754,1.9538794927568013,1.139077733588174
parps,3.0927777197025668,1.9787013920240608,1.114076327678506
plook,3.0927539386981895,1.7491992812257937,1.3435546574723958
nioza,3.0926470401277673,2.1457802423729233,0.9468667977548437
roops,3.0926433971873277,1.9672883042559688,1.125355092931359
pedes,3.092543323998415,1.8578430817848761,1.2347002422135387
bells,3.0923016125583622,1.898770248383105,1.1935313641752572
leche,3.0920275962724304,1.9166908893007162,1.1753367069717142
hajes,3.091983643562304,2.0570660150056335,1.0349176285566704
welks,3.091863240700559,2.146144221835136,0.9457190188654231
jerky,3.0917462136032032,1.8745721143278133,1.2171740992753897
gadid,3.0917045816412467,1.8484124311426173,1.2432921504986294
lazos,3.091603758561652,2.1619623888497306,0.929641369711921
molto,3.091510352845134,1.9303063439160209,1.1612040089291131
condo,3.0913983630544064,1.892118262776264,1.1992801002781424
smeke,3.0912733929858134,1.712933159218947,1.3783402337668664
waacs,3.0911551215862763,1.7964808852089353,1.294674236377341
abbey,3.0910877566578376,1.850947737603031,1.2401400190548069
puses,3.090983635053867,1.8971162661167718,1.1938673689370949
ogams,3.0909423773811238,2.3190950802420747,0.7718472971390493
capas,3.090803932484468,1.906577986418625,1.184225946065843
oktas,3.0906831014019556,2.380616377809464,0.7100667235924913
pikau,3.0902774800335213,2.2225240808961977,0.8677533991373237
hocks,3.090209219332306,2.2197589976329457,0.8704502216993603
botos,3.090151130942705,1.9034296574341534,1.1867214735085518
sofas,3.0899297937843726,1.8678115394595332,1.2221182543248394
smush,3.08979245361032,1.7788602879669908,1.3109321656433295
dwams,3.0897036213845577,2.1414773736692028,0.9482262477153549
kheda,3.089597120684157,2.203359799451268,0.8862373212328887
zetas,3.0895050001531956,2.1634306571325252,0.9260743430206702
meets,3.089389358832463,1.9231620721409244,1.1662272866915384
penni,3.0893887374595392,1.9330379372289461,1.1563508002305931
araks,3.0892949814438984,1.8758780461895856,1.2134169352543125
elbow,3.089136507382905,2.20802726326285,0.8811092441200546
shops,3.0890505350829756,1.86404678531264,1.2250037497703354
myops,3.088943353523416,2.262793259567624,0.8261500939557916
chick,3.0889298071366955,1.7069897718020344,1.3819400353346611
wryly,3.088907521173061,1.7900339454482785,1.2988735757247825
niess,3.0888933613988243,2.0318309642585572,1.057062397140267
lilts,3.088883994376532,2.05408960754963,1.0347943868269018
netta,3.088823049478761,2.055988205712293,1.0328348437664683
halls,3.0887852262013484,1.979801601501313,1.1089836247000355
wolfs,3.088483164390794,2.1521851061303816,0.9362980582604123
visie,3.0883895908307455,1.7939289328721917,1.2944606579585538
bolos,3.0883543360652252,1.9003658187672317,1.1879885172979936
oonts,3.08833138233116,2.0366611574124405,1.051670224918719
dodgy,3.08823046830149,1.768424998013307,1.3198054702881827
aggie,3.08817235011791,1.9421546922042854,1.1460176579136245
recco,3.087977817869625,2.0238932377689625,1.0640845801006624
kight,3.0879673289536997,2.1477317249992387,0.9402356039544613
photo,3.0879518226684297,1.872659325370531,1.2152924972978987
undam,3.0879030010893516,2.2878010233365194,0.8001019777528322
dosas,3.0879027211797685,1.9791542978825931,1.1087484232971754
dadis,3.0878099869546896,1.9750226842548408,1.1127873026998485
yelks,3.0876671650482463,2.2918379220013536,0.7958292430468928
takhi,3.087662054989567,2.2952645967954415,0.7923974581941255
emery,3.087639385544277,1.8733744555670082,1.214264929977269
again,3.0876372239522007,1.9182293692985533,1.1694078546536473
owche,3.0875739768475947,2.2203992027894914,0.8671747740581031
specs,3.087492968797535,1.893569328266406,1.1939236405311293
hitch,3.0870412205524884,1.917218684724012,1.1698225358284766
onned,3.0870287650868087,1.9501342773564019,1.1368944877304068
rojis,3.0868437518281295,2.1463584029372442,0.9404853488908854
berob,3.0868078131552843,1.9247524294650806,1.1620553836902037
bammy,3.086769973894783,1.7151188998099094,1.3716510740848737
ruddy,3.0866914067486833,1.86099195556869,1.2256994511799932
metta,3.0865474224763307,1.9440846908249036,1.1424627316514273
mises,3.086534692904448,1.9199274493711678,1.1666072435332802
indie,3.086495452723687,1.9460026637286498,1.1404927889950374
ferox,3.086425759454535,1.972198615224282,1.114227144230253
ninta,3.086257623178165,2.0534521624686675,1.0328054607094972
dells,3.0861909651241874,1.962184810205457,1.1240061549187303
yarta,3.0860894433012733,2.02291053103848,1.0631789122627933
hemps,3.0859534785620855,2.2431739498703105,0.8427795286917751
cawks,3.0858567371369072,2.1035021245480077,0.9823546125888997
palak,3.085825131220905,1.760612368993886,1.325212762227019
mudif,3.0857406671999583,2.091096625361679,0.9946440418382791
lowly,3.0856481519370917,1.7775221248071071,1.3081260271299846
fonio,3.0856357913377996,1.8362554756897165,1.2493803156480832
rumbo,3.085508626756578,2.251006087677106,0.834502539079472
hilch,3.085244425675009,1.9141548460570905,1.1710895796179184
fleek,3.0852399988381545,1.6492256789183108,1.4360143199198436
talma,3.0850584585340872,1.9417194316841133,1.143339026849974
awarn,3.0849440415774194,1.8525929284403995,1.23235111313702
janky,3.084874678573553,1.8495480585490018,1.235326620024551
wools,3.0848279864628925,1.8407185528801904,1.2441094335827019
rists,3.08481744782227,2.070562257715719,1.014255190106551
bonza,3.0846997315713276,1.9911594627325293,1.093540268838798
ninth,3.0846448270657993,1.9513093763984177,1.1333354506673816
sinhs,3.0845323341141224,1.9426968363405268,1.1418354977735954
foxes,3.0844837980870436,1.9501772636672237,1.13430653441982
stymy,3.084392565049651,1.8520516835360807,1.23234088151357
mucho,3.0843590489223023,2.2469053770376584,0.837453671884644
knaps,3.084255950247614,2.247689917432103,0.836566032815511
alvar,3.084250834147439,1.829129726684304,1.2551211074631348
vrows,3.0842182382002754,2.1119154214891003,0.9723028167111751
talpa,3.0841899533056347,1.9708412819158636,1.113348671389771
tocos,3.084123877729639,2.0025704657380348,1.0815534119916044
thawt,3.084059588985678,1.7739753119289337,1.3100842770567442
jiver,3.084058941632153,1.89084943879278,1.193209502839373
qualm,3.0840539351110543,1.9657075633364522,1.1183463717746018
yawey,3.0839802186614156,1.79130047171599,1.2926797469454254
basts,3.083935625454755,1.9148427452022454,1.1690928802525093
accoy,3.083921181334494,1.9516841162910394,1.132237065043455
arval,3.0839138713710894,1.8291297266843038,1.2547841446867856
ooped,3.0838585728303265,1.867352612700763,1.2165059601295634
oasis,3.0835521000817483,2.070360515700635,1.0131915843811135
khadi,3.0835460216515034,2.2008237562076425,0.8827222654438608
omdas,3.0835085179678563,2.35987703282439,0.7236314851434663
lowps,3.0834374976131103,2.2505631380537383,0.8328743595593721
rizas,3.083346856634246,2.174303425388067,0.9090434312461788
woons,3.0832130654686196,1.819158489115249,1.2640545763533708
feers,3.0830950341183043,1.867314701948486,1.2157803321698184
serfs,3.082980661163693,1.867314701948486,1.2156659592152073
kheer,3.082945061622416,1.7816492206510965,1.3012958409713196
basij,3.082877569929737,1.9865072767960186,1.0963702931337185
kelly,3.0825509207029693,1.7832003097981948,1.2993506109047748
dolos,3.0822436886310505,1.9637803805895837,1.1184633080414668
gulfs,3.082067134913881,2.1784003341435603,0.9036668007703206
kbars,3.0820006441504786,2.2352727960404852,0.8467278481099932
wedel,3.0819538689936414,1.7532946819661563,1.328659187027485
boggy,3.0819519382848393,1.7050104361909553,1.3769415020938842
gayal,3.0819082603385097,1.8712150877022768,1.2106931726362329
lilos,3.081761637505032,2.0549865984076257,1.0267750390974064
zayde,3.0815737425468726,2.005793388471643,1.0757803540752295
lumme,3.0813774337298714,1.8735431172759913,1.20783431645388
lests,3.0813456063458826,2.0566256507932557,1.024719955552627
hello,3.0810906794725836,1.976302474264981,1.1047882052076028
azlon,3.080955539561984,2.145951026475758,0.9350045130862255
gilia,3.080818945986686,1.939789433063495,1.141029512923191
succi,3.080778668636273,1.9432711958543796,1.1375074727818935
buroo,3.080624285599871,1.8702833527353087,1.2103409328645625
quirk,3.080594317728231,1.8929340165039716,1.1876603012242593
yukes,3.080436260392906,2.2397341044123715,0.8407021559805344
kelps,3.080340266378988,2.2562413230448257,0.824098943334162
etyma,3.080325366283134,2.3895258749549786,0.6907994913281551
madid,3.0802401374007475,1.847107806993479,1.2331323304072686
plaga,3.0802137925425592,1.835618488745749,1.2445953037968105
arpas,3.0801978138859867,1.9787013920240608,1.1014964218619259
piezo,3.080102506150399,2.0499899195650655,1.0301125865853336
soyuz,3.080075862880572,2.0257395245036864,1.0543363383768853
moong,3.0800731263951278,1.7735234869809646,1.3065496394141631
amaro,3.0800572650633478,1.9590890727081973,1.1209681923551504
ephas,3.080041124929508,2.392011445815651,0.6880296791138569
gecks,3.0799894131325116,2.1727733415228663,0.9072160716096455
union,3.0797828916497023,1.986871418444672,1.09291147320503
equal,3.0797350979026987,2.1015364011295743,0.9781986967731247
primp,3.079702290527168,1.835241813366855,1.244460477160313
redye,3.079687799100953,1.9154610322984622,1.1642267668024906
dicks,3.0796514492789067,2.2110192508615563,0.8686321984173503
